id,created_at,text,no_of_retweets,no_of_favorite
242760347524681728,2012-09-03 23:05:51,"It’s an exciting week for #Obama2012—the Democratic Convention kicks off in Charlotte, NC tomorrow! Follow @DemConvention for the latest.",621,103
242740008350539776,2012-09-03 21:45:02,"Craig Robinson, the First Lady’s brother, reflects on how far we’ve come since the Democratic Convention in 2004: http://t.co/tGX27wlK",302,111
242704864487018496,2012-09-03 19:25:23,"It’s the beginning of a new school year, and @iVillage has a few tips straight from the First Mom: http://t.co/gGVfugSY",131,45
242659735046864897,2012-09-03 16:26:03,"Tomorrow starts a new school year for a lot of families, ours included. Have a great first day everybody! –mo",459,165
242358321603043331,2012-09-02 20:28:21,"If you could ask the First Lady one question, what would it be? She’ll be answering a couple during the @DemConvention this week!",187,47
241712947829821440,2012-09-01 01:43:52,"Tonight's fundraising deadline is one of the most important we'll face together. If you’ve got Barack’s back, pitch in: http://t.co/swuJyyeO",256,50
241655531905884162,2012-08-31 21:55:43,This week’s #FF goes to @LatinosForObama—your excitement is incredibly powerful. Keep up the great work!,221,66
241623004398882816,2012-08-31 19:46:28,David and Rose had dinner with Barack and Michelle—a double date to remember: http://t.co/mhOzEIzl,70,43
241606667471556608,2012-08-31 18:41:33,Today is deadline day—one of the last of this campaign. Pitch in $5 to help make sure we keep moving forward: http://t.co/5KZd9paI,121,27
241329536397094913,2012-08-31 00:20:19,"""The day after the election, I’ll definitely be able to say I did all I could to make this happen!” –Mary, @OFA_SD: http://t.co/UxfsyHgq",134,57
241231911958237184,2012-08-30 17:52:24,Are you the kind of person who can talk to anyone? Pick up the phone and make a difference in this election: http://t.co/kbcgogsB,121,44
241192987395227649,2012-08-30 15:17:44,RT @OFA_NV: Natalie Portman shares why she joined #Women2012 http://t.co/XTlGJ5fT,217,0
240925512346787840,2012-08-29 21:34:52,"Summer may be coming to a close, but this campaign is heating up. RT if you’re in for four more years. #Obama2012",5229,242
240875349167185920,2012-08-29 18:15:33,"If you’re a part of this campaign, you have a story or two to tell. This is the place to share it: http://t.co/oVXOZE6L",107,44
240631576306782208,2012-08-29 02:06:53,The First Lady visits David Letterman on the @Late_Show tomorrow night—don’t forget to tune in!,390,70
240529337911226370,2012-08-28 19:20:37,Hear the First Lady tell the story of her family’s move to the White House: http://t.co/ZaHlFosU,155,83
240256308606017536,2012-08-28 01:15:42,Join @LatinosforObama to help President Obama work toward a future where all kids have equal opportunities: http://t.co/tN1yMNqO,250,64
240241823937871872,2012-08-28 00:18:08,Powerful motivation: our children’s futures. Add your name as a Parent for Obama today. http://t.co/0aUq8Gn6,134,49
240161275592716288,2012-08-27 18:58:04,"Ivan’s lesson to his daughter: “If you want change, you have to be a part of it.” http://t.co/owhrFKqq #ItTakesOne",155,53
240142499136552960,2012-08-27 17:43:29,Getting fired up was a family affair in Milwaukee last week: http://t.co/WVtYW1Sk,113,91
239752902263070721,2012-08-26 15:55:20,Today is Women’s Equality Day. I believe equal work deserves equal pay—are you with me? –mo,2718,494
239375462533574658,2012-08-25 14:55:32,"Rain or shine, it’s a great day to volunteer. Find an event in your neighborhood: http://t.co/tUdEXRV6",213,61
239158111330500608,2012-08-25 00:31:52,For all the romantics out there: http://t.co/bbZiWvmu,4104,2791
239119719343460353,2012-08-24 21:59:18,Say you’re standing with #Obama2012 everywhere you go: http://t.co/kEkodcAy,293,64
239098751174709248,2012-08-24 20:35:59,"When the First Lady comes to town, even the smallest supporters get a big boost: http://t.co/BJ935pR3",199,148
239067325075169280,2012-08-24 18:31:06,High five Friday: http://t.co/t8aUHyMM,114,37
238793020324073472,2012-08-24 00:21:07,Take an important step toward Election Day: Register to vote. http://t.co/RxWtpGzt,366,48
238730053184262146,2012-08-23 20:10:54,The First Lady in Milwaukee today: “All of our kids are worthy. I want to give all of our kids that sense of limitless possibility.”,286,65
238718824344596480,2012-08-23 19:26:17,"RT @OFA_WI: .@MichelleObama greets a full room of supporters - ""I want to thank all of you for the work you do day in and day out...""",48,0
238687785500958720,2012-08-23 17:22:57,The First Lady is in the great state of Wisconsin today. Follow @OFA_WI for updates.,105,30
238358383592345600,2012-08-22 19:34:01,RT @OFA_FL: Should be a great day with @MichelleObama in Ft. Lauderdale. We're excited! http://t.co/kk2BZord,64,0
238346200493989888,2012-08-22 18:45:37,What’s your 2012 story? Add it here: http://t.co/RqDqZ14f,58,35
238112142279184384,2012-08-22 03:15:33,Last chance: Enter now for a seat with Michelle at this year’s convention. http://t.co/NHc5jRR8,81,35
238086961301188608,2012-08-22 01:35:29,Why Betsie gives: “Barack Obama knocks my socks off.” http://t.co/f0APcBZo,67,39
238074831575322624,2012-08-22 00:47:17,Go VIP at the DNC—here’s your chance to meet Barack and Michelle in Charlotte next month: http://t.co/jDO9pDNt,78,28
237998619142266880,2012-08-21 19:44:28,For our daughters and granddaughters: http://t.co/ERoBlRt4,428,201
237938036544008192,2012-08-21 15:43:43,This is the time to join Women for Obama and the fight for fair pay: http://t.co/PqqiyPQg,237,44
237933569169829889,2012-08-21 15:25:58,77 days until Election Day—and women still earn 77 cents for every dollar that men earn. Barack is fighting to change that. –mo,2977,502
237664668796194816,2012-08-20 21:37:27,"78 days to go—pick up the phone and make a difference in this election: http://t.co/jsr9xQt6, http://t.co/SdK66vgE",202,52
237616456869761024,2012-08-20 18:25:53,RT if this sounds like what you want for your kids. http://t.co/IlCG82Zm,4490,878
237597935402119168,2012-08-20 17:12:16,You’ll sit with Michelle to watch President Obama accept the Democratic nomination—after you’ve met him in person. http://t.co/XDQmetZK,75,28
237583416814616576,2012-08-20 16:14:35,"RT @letsmove: President Obama to young chefs at #KidsStateDinner: ""I could not be prouder of you, the young people"" http://t.co/OwuFHZc4",85,0
236909560332435456,2012-08-18 19:36:55,"One volunteer shift could do a lot of good. http://t.co/ECRBJd5R, http://t.co/wkvFZh3j",183,67
236820519868043264,2012-08-18 13:43:06,It’s been 92 years since women won the right to vote. We’ve come so far. Let’s keep moving forward. –mo,5722,998
236618840618967040,2012-08-18 00:21:42,Say you’re standing with #Obama2012 everywhere you go: http://t.co/hERNB7E2,304,50
236595725461499905,2012-08-17 22:49:51,It’s Friday. Give Barack five: http://t.co/QXNoicdF,128,40
236504829554462720,2012-08-17 16:48:40,Celebrating World Humanitarian Day means giving back.  Listen to a special message on how to help from @Beyonce: http://t.co/qWwEk7n8 – mo,569,114
236234773159346176,2012-08-16 22:55:33,One person could make all the difference in this election—and it could be the person you bring in: http://t.co/xDP08Fcp,206,41
236218151061291008,2012-08-16 21:49:30,"In case you missed it, the First Lady visited @JayLenoTonight with another special guest: http://t.co/uo7esY6k",74,34
236176510946533376,2012-08-16 19:04:02,RT @BarackObama: You and a guest could score front-row seats—next to Michelle Obama—at the President’s DNC convention speech next month: ...,205,0
235901066510745600,2012-08-16 00:49:31,It felt great to be back in Iowa with @BarackObama. @OFA_IA we are counting on you again in 2012! Thanks for your hard work. –mo,210,66
235819955281604609,2012-08-15 19:27:13,.@JayLeno asked the First Lady what she's proudest of from @BarackObama's time in office. Here’s her answer: http://t.co/axfoaiqx,102,40
235797112359632897,2012-08-15 17:56:27,"RT @Obama2012: “We can’t turn back now. We have come so far, but we have so much more to do.”—First Lady Michelle Obama",276,0
235795889854238721,2012-08-15 17:51:35,"RT @Obama2012: .@MichelleObama: “At the end of the day, as president, all you have to guide you are your values and your vision and your ...",178,0
235795498903154688,2012-08-15 17:50:02,RT @Obama2012: “Your President knows what it means when a family struggles. He knows what it means to want something better for your kid ...,270,0
235795235496685568,2012-08-15 17:48:59,"RT @Obama2012: “Thank you for the kindness, generosity, and love you have shown our family consistently.”—First Lady Michelle Obama in Iowa",97,0
235774304577540098,2012-08-15 16:25:49,The First Lady is joining @BarackObama in Iowa today to visit the amazing volunteers of @OFA_IA! Check back for updates.,76,24
235548630914830336,2012-08-15 01:29:04,Highlight from @JayLenoTonight: The “kiss cam” story. http://t.co/OJPGk5De,278,166
235536712384786432,2012-08-15 00:41:42,This campaign is growing one supporter at a time—start your own grassroots fundraising page: http://t.co/ZRa34Phh,81,26
235516133179023362,2012-08-14 23:19:56,The First Lady visited @JayLenoTonight yesterday with Olympian @GabrielleDoug. You’re not going to want to miss this: http://t.co/uo7esY6k,241,177
235498898792271872,2012-08-14 22:11:27,"From Diana in Texas: ""Thank you from the bottom of my heart for giving my dad a chance to fight for his life."" http://t.co/gN5Xn53a",101,32
235442593880756224,2012-08-14 18:27:43,"Stand with @BarackObama and @PPact, and hear @ElizabethBanks inspiring message: http://t.co/lmPkuC5f",109,31
235158048598020096,2012-08-13 23:37:03,"That one conversation you have could be the one that puts @BarackObama over the top: http://t.co/71WHsVle, http://t.co/sUwZslAz",220,66
235117558498488320,2012-08-13 20:56:08,85 days to go—and you can make the difference. Sign up for a volunteer shift here: http://t.co/828mzKXD,159,29
235085341575491584,2012-08-13 18:48:07,"RT @whitehouse: I can't wait to stop by @JayLenoTonight on 8/13 to talk about the #Olympics, @LetsMove &amp; how this happened: http://t ...",166,0
235071529162006529,2012-08-13 17:53:14,Quote of the day: “It’s a once-in-a-lifetime opportunity to play our trumpets for the First Lady!” http://t.co/z4xZB231,71,25
234428498935173120,2012-08-11 23:18:04,The First Lady in New Hampshire: “The grassroots work that you all are doing ... that work is at the core of this campaign.”,115,37
234083214300438528,2012-08-11 00:26:02,A lot of ways to say you're a Woman for Obama: http://t.co/MTHxdjZd,143,43
234069290016464897,2012-08-10 23:30:42,Commit to making 10 calls for #Obama2012 tonight using the handy online call tool: http://t.co/7qMSwdRN,113,35
234039513226280961,2012-08-10 21:32:22,88 days left—here’s how you could be spending them: http://t.co/Zgwsjzxh #ItTakesOne,118,31
233986590505046016,2012-08-10 18:02:06,The First Lady was fired up in Philadelphia yesterday: http://t.co/UX6Pjovt,134,109
233734689473576960,2012-08-10 01:21:07,"This campaign is growing in Pennsylvania because volunteers are making it happen. Keep it up, @OFA_PA! —mo",188,61
233641149531836416,2012-08-09 19:09:25,RT @SandraFluke: Check out my op ed on @HuffingtonPost on why I stood w/ @BarackObama yesterday in #Colorado &amp; will thru Nov http:// ...,139,0
233600281869422593,2012-08-09 16:27:01,Let your #Obama2012 story inspire someone else’s—share yours here: http://t.co/JsiyVWXH,89,25
233375433058578432,2012-08-09 01:33:33,The next 90 days are critical for this campaign—help make the most of them: http://t.co/40ZOsqZ6,218,46
233323685770035200,2012-08-08 22:07:56,Lilly Ledbetter: Proof that it only takes one person to make a difference. http://t.co/kDVAnGWL #ItTakesOne,121,28
233305833662988290,2012-08-08 20:57:00,Don’t wait—get registered to vote today: http://t.co/wpI5R73o,273,34
233304653352275968,2012-08-08 20:52:19,A good sign: http://t.co/CiMdnHSU,285,101
233294086394761216,2012-08-08 20:10:19,"""Reaching out to one person feels doable. There's no reason I can't do that, then do it again tomorrow.”—Stephanie http://t.co/JE0bTtA7",108,35
233238881200381952,2012-08-08 16:30:57,Looking to get more involved with #Obama2012? There’s an app for that: http://t.co/PHJpuSeP,113,24
233015782429319169,2012-08-08 01:44:26,A must-read story from @WomensHealthMag—take a look and pass it along: http://t.co/NYCHwoU1,269,73
232974247553814528,2012-08-07 22:59:24,Something to share with all of the women in your life: http://t.co/p29ZNMZs,2108,536
232916260466327552,2012-08-07 19:08:58,The President needs you to have his back from now until Election Day. Sign up to volunteer: http://t.co/jlhxlZuD,202,34
232891603981856768,2012-08-07 17:30:59,Use this tax calculator to see the choice your family faces on taxes this November: http://t.co/cC29H7uF #2200dollars,141,32
232884080377745408,2012-08-07 17:01:06,"""I want you all to remind folks that Barack has cut taxes for working families by $3,600."" –The First Lady in NH last week. Remind=RT.",2023,224
232869062361878529,2012-08-07 16:01:25,"Inspiration from @OFA_OK's Stephanie: ""Even if you don't think you have anything to contribute, chances are—you do."" http://t.co/dddBfS8r",71,28
232840452393549824,2012-08-07 14:07:44,"RT @BarackObama: ""It was easy to invite people to volunteer—especially for a canvassing trip. It was kind of a big adventure."" http://t. ...",187,0
232140291883278336,2012-08-05 15:45:33,"A Sunday afternoon idea: Vote in @FamilyCircle’s Presidential Cookie Bake-off, then test out a batch of your own! http://t.co/EWTDHLor",80,24
231837740138901504,2012-08-04 19:43:20,"Happy birthday, @BarackObama! Here’s an old favorite photo from three of your biggest fans. We’re so proud of you!–mo http://t.co/7alDwpDQ",2103,896
231539141253423106,2012-08-03 23:56:48,The First Lady took a tour of @OFA_NC's downtown Raleigh field office on Wednesday: http://t.co/U7NjmYlj,86,52
231497859114074112,2012-08-03 21:12:45,"White, dark, and mint chocolate chip cookies—one of the First Family’s favorite treats is up for a vote: http://t.co/Sx7Ux7Vu",63,40
231191189775319040,2012-08-03 00:54:09,"RT @OFA_NH: The First Lady tells the #Manchester crowd: ""Multiply yourselves, bring one person into the fold."" http://t.co/vtkJF3bS #Mic ...",99,0
231172403722608642,2012-08-02 23:39:30,President Obama turns 51 on Saturday—take a second to sign his birthday card: http://t.co/MnFlLGzR,281,62
231127782946648064,2012-08-02 20:42:12,Your personal story of getting involved could get someone else fired up. Tell your story here: http://t.co/rMATcACg,81,32
230796155234177024,2012-08-01 22:44:26,This campaign gets stronger one person at a time—share the story of how you got involved: http://t.co/uSyUurca,100,34
230723344155164672,2012-08-01 17:55:06,The First Lady is in North Carolina today asking supporters to get involved through It Takes One: http://t.co/Rs3lGBLp,95,20
230468925241057281,2012-08-01 01:04:08,RT @BarackObama: Today is one of the most important fundraising deadlines of this campaign so far. Pitch in $3 before midnight: http://t ...,330,0
230406346019831809,2012-07-31 20:55:28,Join Michelle: Sign the birthday card for @BarackObama. http://t.co/YmaVgY4C,110,31
230388883966263297,2012-07-31 19:46:05,"RT @BarackObama: Deadline deal: Give $10 or more before midnight, get a Vote Obama car magnet. Simple as that: http://t.co/nAXQ0cvE",226,0
230377457071558657,2012-07-31 19:00:41,A photo that makes us smile: http://t.co/Es1SP1LT,297,190
230362726998876160,2012-07-31 18:02:08,The First Lady has a card going around for @BarackObama’s birthday—sign it here: http://t.co/5bDn3h5N,77,33
230349619157147648,2012-07-31 17:10:03,Pitch in $5 before the campaign’s big fundraising deadline tonight: http://t.co/KFdkekIW,61,8
230323535573311488,2012-07-31 15:26:24,RT @LatinosforObama: ¡Felicidades Mayor @JulianCastro! Join Latinos for Obama today. http://t.co/H8jrxZvK #Latinos2012 http://t.co/8sdwK4Cl,206,0
230030054946643969,2012-07-30 20:00:13,The election is less than 100 days away—make all of them count: http://t.co/B9hXcMIx,234,44
229980343321624576,2012-07-30 16:42:41,Join Young Americans for Obama today: http://t.co/kwd5bGEF,128,26
229979668185505793,2012-07-30 16:40:01,Use your voice to keep us moving forward: http://t.co/MMsjDQRO,221,85
229963918351671296,2012-07-30 15:37:25,"RT @letsmove: Photo: After a match at Wimbledon, the First Lady hugs @Venuseswilliams &amp; @serenawilliams during the #Olympics: http:/ ...",219,0
229317358869676032,2012-07-28 20:48:13,RT @letsmove: Just arrived at swimming w @SummerSanders_ ! Go #teamUSA! http://t.co/j7j5hIwi,88,0
229304078398799873,2012-07-28 19:55:27,RT @whitehouse: Go #TeamUSA! The First Lady has her picture taken with athletes at the US Olympic Training Facility in London: http://t. ...,554,0
229214086196498432,2012-07-28 13:57:51,"RT @whitehouse: Photo of the Day: At the #London2012 #Olympics, the First Lady gets a lift from US wrestler Elena Pirozhkova: http://t.c ...",815,0
228953295526449152,2012-07-27 20:41:34,This campaign grows one person at a time—share the story of how you got involved: http://t.co/Nri5qDKe,73,17
228930166922027008,2012-07-27 19:09:39,Every parent wants a better world for their kids—and that’s exactly what drives the President. Join him: http://t.co/XNt5fwu0,237,39
228912761533513729,2012-07-27 18:00:30,Find a weekend of action event near you—and bring a friend along: http://t.co/BrPIM2fo,63,13
228888753979129856,2012-07-27 16:25:06,"RT @letsmove: The First Lady on leading the US Delegation to London: ""It will be awe inspiring...It will be proud moment for me personal ...",120,0
228648181565628416,2012-07-27 00:29:09,Last call: Be a part of @BarackObama’s birthday party at home in Chicago—we’ll fly you in. http://t.co/vAp4Ob12,108,29
228590995426664448,2012-07-26 20:41:54,"The First Lady heads to London today, leading the U.S. delegation to the 2012 Olympic Games. Follow @LetsMove for updates on her trip.",221,53
